CH_1_us,CH_1_v
199.600000,0.200000
200.000000,0.360000
200.400000,0.480000
200.800000,0.600000
201.200000,0.680000
201.600000,0.680000
202.000000,0.640000
202.400000,0.520000
202.800000,0.400000
203.200000,0.280000
203.600000,0.080000
204.000000,-0.120000
204.400000,-0.320000
204.800000,-0.560000
205.200000,-0.720000
205.600000,-0.880000
206.000000,-1.040000
206.400000,-0.840000
206.800000,-0.520000
207.200000,-0.440000
207.600000,-0.400000
208.000000,-0.360000
208.400000,-0.280000
208.800000,-0.280000
209.200000,-0.280000
209.600000,-0.280000
210.000000,-0.280000
210.400000,-0.240000
210.800000,-0.200000
211.200000,-0.200000
211.600000,-0.200000
212.000000,-0.080000
212.400000,0.000000
212.800000,0.080000
213.200000,0.120000
213.600000,0.240000
214.000000,0.200000
214.400000,0.160000
214.800000,0.080000
215.200000,0.080000
215.600000,0.040000
216.000000,-0.040000
216.400000,-0.080000
216.800000,-0.240000
217.200000,-0.280000
217.600000,-0.440000
218.000000,-0.480000
218.400000,-0.600000
218.800000,-0.480000
219.200000,-0.440000
219.600000,-0.360000
220.000000,-0.360000
220.400000,-0.320000
220.800000,-0.320000
221.200000,-0.320000
221.600000,-0.280000
222.000000,-0.280000
222.400000,-0.280000
222.800000,-0.280000
223.200000,-0.240000
223.600000,-0.240000
224.000000,-0.240000
224.400000,-0.240000
224.800000,-0.240000
225.200000,-0.200000
225.600000,-0.200000
226.000000,-0.160000
226.400000,-0.120000
226.800000,-0.080000
227.200000,-0.040000
227.600000,0.040000
228.000000,0.040000
228.400000,0.080000
228.800000,0.080000
229.200000,0.040000
229.600000,0.040000
230.000000,0.040000
230.400000,-0.040000
230.800000,-0.160000
231.200000,-0.320000
231.600000,-0.400000
232.000000,-0.440000
232.400000,-0.520000
232.800000,-0.440000
233.200000,-0.400000
233.600000,-0.360000
234.000000,-0.320000
234.400000,-0.280000
234.800000,-0.280000
235.200000,-0.280000
235.600000,-0.280000
236.000000,-0.240000
236.400000,-0.240000
236.800000,-0.240000
237.200000,-0.240000
237.600000,-0.240000
238.000000,-0.200000
238.400000,-0.200000
238.800000,-0.120000
239.200000,0.000000
239.600000,0.160000
240.000000,0.320000
240.400000,0.440000
240.800000,0.480000
241.200000,0.520000
241.600000,0.560000
242.000000,0.520000
242.400000,0.440000
242.800000,0.320000
243.200000,0.160000
243.600000,-0.040000
244.000000,-0.240000
244.400000,-0.440000
244.800000,-0.680000
245.200000,-0.880000
245.600000,-1.040000
246.000000,-0.800000
246.400000,-0.520000
246.800000,-0.440000
247.200000,-0.360000
247.600000,-0.320000
248.000000,-0.320000
248.400000,-0.320000
248.800000,-0.280000
249.200000,-0.280000
249.600000,-0.240000
250.000000,-0.240000
250.400000,-0.200000
250.800000,-0.120000
251.200000,0.080000
251.600000,0.280000
252.000000,0.480000
252.400000,0.680000
252.800000,0.840000
253.200000,0.920000
253.600000,0.920000
254.000000,0.880000
254.400000,0.840000
254.800000,0.720000
255.200000,0.480000
255.600000,0.160000
256.000000,-0.080000
256.400000,-0.400000
256.800000,-0.760000
257.200000,-1.000000
257.600000,-1.280000
258.000000,-1.280000
258.400000,-0.920000
258.800000,-0.600000
259.200000,-0.480000
259.600000,-0.440000
260.000000,-0.400000
260.400000,-0.320000
260.800000,-0.360000
261.200000,-0.320000
261.600000,-0.280000
262.000000,-0.280000
262.400000,-0.240000
262.800000,-0.080000
263.200000,0.160000
263.600000,0.440000
264.000000,0.680000
264.400000,0.880000
264.800000,1.040000
265.200000,1.160000
265.600000,1.200000
266.000000,1.120000
266.400000,1.000000
266.800000,0.800000
267.200000,0.560000
267.600000,0.280000
268.000000,-0.040000
268.400000,-0.400000
268.800000,-0.760000
269.200000,-1.120000
269.600000,-1.400000
270.000000,-1.560000
270.400000,-1.240000
270.800000,-0.680000
271.200000,-0.480000
271.600000,-0.440000
272.000000,-0.400000
272.400000,-0.360000
272.800000,-0.320000
273.200000,-0.320000
273.600000,-0.280000
274.000000,-0.280000
274.400000,-0.280000
274.800000,-0.080000
275.200000,0.200000
275.600000,0.440000
276.000000,0.720000
276.400000,0.920000
276.800000,1.080000
277.200000,1.200000
277.600000,1.200000
278.000000,1.160000
278.400000,1.000000
278.800000,0.760000
279.200000,0.520000
279.600000,0.200000
280.000000,-0.120000
280.400000,-0.440000
280.800000,-0.800000
281.200000,-1.120000
281.600000,-1.440000
282.000000,-1.600000
282.400000,-1.280000
282.800000,-0.760000
283.200000,-0.600000
283.600000,-0.480000
284.000000,-0.400000
284.400000,-0.360000
284.800000,-0.360000
285.200000,-0.320000
285.600000,-0.280000
286.000000,-0.280000
286.400000,-0.240000
286.800000,-0.080000
287.200000,0.160000
287.600000,0.440000
288.000000,0.640000
288.400000,0.840000
288.800000,0.920000
289.200000,0.960000
289.600000,1.000000
290.000000,0.960000
290.400000,0.840000
290.800000,0.640000
291.200000,0.440000
291.600000,0.160000
292.000000,-0.160000
292.400000,-0.440000
292.800000,-0.720000
293.200000,-0.960000
293.600000,-1.240000
